founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders
'David Niederberger'],28008,Quazel,W23,Active,[],,https://quazel.com,https://www.linkedin.com/company/quazel,Language learning with a conversational AI Tutor,3
['Toni Riera',28007,Milio,W23,Active,"['Fintech', 'SaaS', 'Payments', 'B2B']","Mexico City, Mexico",http://www.miliopay.com,https://www.linkedin.com/company/miliopay/,B2B payments and cash management platform,3
'Juan Luis Perez E',28007,Milio,W23,Active,"['Fintech', 'SaaS', 'Payments', 'B2B']","Mexico City, Mexico",http://www.miliopay.com,https://www.linkedin.com/company/miliopay/,B2B payments and cash management platform,3
'Daniel Gomez'],28007,Milio,W23,Active,"['Fintech', 'SaaS', 'Payments', 'B2B']","Mexico City, Mexico",http://www.miliopay.com,https://www.linkedin.com/company/miliopay/,B2B payments and cash management platform,3
['Kriti Arora',28006,Mantys,W23,Active,"['SaaS', 'Finance', 'B2B', 'India']","Bengaluru, India",https://www.mantys.io/,https://www.linkedin.com/company/82542033/,ARR Tracking and Forecasting for SaaS companies,2
'Mudit Dangi'],28006,Mantys,W23,Active,"['SaaS', 'Finance', 'B2B', 'India']","Bengaluru, India",https://www.mantys.io/,https://www.linkedin.com/company/82542033/,ARR Tracking and Forecasting for SaaS companies,2
['Wynn Wijaya',27992,Proglix,W23,Active,"['Marketplace', 'B2B', 'Manufacturing', 'E-commerce']","Jakarta, Indonesia",https://proglix.com/,https://www.linkedin.com/company/proglixindonesia/,B2B Marketplace for Raw Materials in Indonesia,3
'Wendy Wijaya',27992,Proglix,W23,Active,"['Marketplace', 'B2B', 'Manufacturing', 'E-commerce']","Jakarta, Indonesia",https://proglix.com/,https://www.linkedin.com/company/proglixindonesia/,B2B Marketplace for Raw Materials in Indonesia,3
'Prawira Indrawan'],27992,Proglix,W23,Active,"['Marketplace', 'B2B', 'Manufacturing', 'E-commerce']","Jakarta, Indonesia",https://proglix.com/,https://www.linkedin.com/company/proglixindonesia/,B2B Marketplace for Raw Materials in Indonesia,3
['Pedro Esteves',27989,MagnaPlay,W23,Active,"['Artificial Intelligence', 'SaaS', 'Gaming']",San Francisco,https://magnaplay.com,https://www.linkedin.com/company/magnaplay/,AI-powered game translation.,2
'Paulo Rodrigues'],27989,MagnaPlay,W23,Active,"['Artificial Intelligence', 'SaaS', 'Gaming']",San Francisco,https://magnaplay.com,https://www.linkedin.com/company/magnaplay/,AI-powered game translation.,2
['Xiaohan Shen',27991,Coldreach,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Sales', 'Personalization']",San Francisco,https://coldreach.ai/,https://www.linkedin.com/company/coldreach/,AI-powered sales email personalization - book 10x meetings,2
'Hankel Bao'],27991,Coldreach,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Sales', 'Personalization']",San Francisco,https://coldreach.ai/,https://www.linkedin.com/company/coldreach/,AI-powered sales email personalization - book 10x meetings,2
['Benjamen Oladokun',27987,Shekel Mobility,W23,Active,"['Fintech', 'B2B', 'Neobank']",San Francisco,https://www.shekelmobility.com/,https://www.linkedin.com/company/76083486/admin/,B2B marketplace for Auto Dealers in Africa,3
'Valentine Mayaki',27987,Shekel Mobility,W23,Active,"['Fintech', 'B2B', 'Neobank']",San Francisco,https://www.shekelmobility.com/,https://www.linkedin.com/company/76083486/admin/,B2B marketplace for Auto Dealers in Africa,3
'Sanmi Olukanmi'],27987,Shekel Mobility,W23,Active,"['Fintech', 'B2B', 'Neobank']",San Francisco,https://www.shekelmobility.com/,https://www.linkedin.com/company/76083486/admin/,B2B marketplace for Auto Dealers in Africa,3
['Hemant Kumar Gangolia',27986,Inri,W23,Active,"['Fintech', 'SaaS', 'India', 'Investing', 'Neobank']",Mountain View,https://goinri.com,https://www.linkedin.com/company/goinri,Wealthfront for India’s 32M expats living abroad,2
'Nishad Shah'],27986,Inri,W23,Active,"['Fintech', 'SaaS', 'India', 'Investing', 'Neobank']",Mountain View,https://goinri.com,https://www.linkedin.com/company/goinri,Wealthfront for India’s 32M expats living abroad,2
['Lindsey Redd',27985,Onu,W23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Operations']",New York,https://joinonu.com,https://www.linkedin.com/company/joinonu/,Turn scripts into internal tools in minutes without any frontend work,2
'Chine Ikoro'],27985,Onu,W23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Operations']",New York,https://joinonu.com,https://www.linkedin.com/company/joinonu/,Turn scripts into internal tools in minutes without any frontend work,2
['Naif Alzahri',27984,Sirdab,W23,Active,"['Warehouse Management Tech', 'B2B', 'Logistics']","Riyadh, Saudi Arabia",https://sirdab.co/en,https://www.linkedin.com/company/usesirdab,Cloud warehousing & supply chain platform in MENA,2
'Abdulrahman Alnamlah'],27984,Sirdab,W23,Active,"['Warehouse Management Tech', 'B2B', 'Logistics']","Riyadh, Saudi Arabia",https://sirdab.co/en,https://www.linkedin.com/company/usesirdab,Cloud warehousing & supply chain platform in MENA,2
['Sahil Singla',27983,Baselit,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",,https://www.baselit.ai,https://www.linkedin.com/company/baselit/,AI-powered analytics,3
'Shubham Rana',27983,Baselit,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",,https://www.baselit.ai,https://www.linkedin.com/company/baselit/,AI-powered analytics,3
'Ankit Goyal'],27983,Baselit,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",,https://www.baselit.ai,https://www.linkedin.com/company/baselit/,AI-powered analytics,3
['Akash Anand',27982,Clueso,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",San Francisco,https://clueso.io,https://www.linkedin.com/company/clueso,AI-powered customer activation platform for SaaS apps,3
'Neel Balar',27982,Clueso,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",San Francisco,https://clueso.io,https://www.linkedin.com/company/clueso,AI-powered customer activation platform for SaaS apps,3
'Prajwal Prakash'],27982,Clueso,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",San Francisco,https://clueso.io,https://www.linkedin.com/company/clueso,AI-powered customer activation platform for SaaS apps,3
['Mike Mahlkow',27974,Fastgen,W23,Active,"['Developer Tools', 'B2B', 'API', 'No-code']",New York,https://fastgen.com,,Webflow for the Backend,3
'David Nordhausen',27974,Fastgen,W23,Active,"['Developer Tools', 'B2B', 'API', 'No-code']",New York,https://fastgen.com,,Webflow for the Backend,3
'Constantin Schreiber'],27974,Fastgen,W23,Active,"['Developer Tools', 'B2B', 'API', 'No-code']",New York,https://fastgen.com,,Webflow for the Backend,3
['Vimal Singh Rathore',27978,qoohoo,W23,Active,"['SaaS', 'eLearning', 'Community', 'Creator Economy']","Bengaluru, India",https://qoohoo.in/,https://www.linkedin.com/company/qoohoo,monetise your audience across all social platforms,2
'Aseem Gupta'],27978,qoohoo,W23,Active,"['SaaS', 'eLearning', 'Community', 'Creator Economy']","Bengaluru, India",https://qoohoo.in/,https://www.linkedin.com/company/qoohoo,monetise your audience across all social platforms,2
['Micah Wylde',27971,Arroyo,W23,Active,"['Developer Tools', 'SaaS', 'Open Source', 'Cloud Computing']","Berkeley, CA",https://www.arroyo.dev,,Snowflake for real-time data,2
'Jackson Newhouse'],27971,Arroyo,W23,Active,"['Developer Tools', 'SaaS', 'Open Source', 'Cloud Computing']","Berkeley, CA",https://www.arroyo.dev,,Snowflake for real-time data,2
['Charly Poly',27972,Defer,W23,Active,"['Developer Tools', 'SaaS']","Paris, France",https://www.defer.run,https://www.linkedin.com/company/defer-inc,Zero infrastructure background processing platform.,2
'Bryan Frimin'],27972,Defer,W23,Active,"['Developer Tools', 'SaaS']","Paris, France",https://www.defer.run,https://www.linkedin.com/company/defer-inc,Zero infrastructure background processing platform.,2
['Luis Felipe Franco',27969,Vendah,W23,Active,"['Marketplace', 'E-commerce', 'Retail']","São Paulo, Brazil",https://vendah.com.br/,https://www.linkedin.com/company/vendah/,Meesho for Latam with 20k resellers and $350k in monthly sales,4
'Marcelo Canovas',27969,Vendah,W23,Active,"['Marketplace', 'E-commerce', 'Retail']","São Paulo, Brazil",https://vendah.com.br/,https://www.linkedin.com/company/vendah/,Meesho for Latam with 20k resellers and $350k in monthly sales,4
'Ilana Nasser',27969,Vendah,W23,Active,"['Marketplace', 'E-commerce', 'Retail']","São Paulo, Brazil",https://vendah.com.br/,https://www.linkedin.com/company/vendah/,Meesho for Latam with 20k resellers and $350k in monthly sales,4
'Pedro Pedruzzi'],27969,Vendah,W23,Active,"['Marketplace', 'E-commerce', 'Retail']","São Paulo, Brazil",https://vendah.com.br/,https://www.linkedin.com/company/vendah/,Meesho for Latam with 20k resellers and $350k in monthly sales,4
['Tal Feld',27967,Tailorr,W23,Active,"['SaaS', 'B2B', 'API']","Haifa, Israel",https://www.tailorr.io/,,Find your ideal pricing and packaging faster.,3
'Noam Hertz',27967,Tailorr,W23,Active,"['SaaS', 'B2B', 'API']","Haifa, Israel",https://www.tailorr.io/,,Find your ideal pricing and packaging faster.,3
'Ido Fishbain'],27967,Tailorr,W23,Active,"['SaaS', 'B2B', 'API']","Haifa, Israel",https://www.tailorr.io/,,Find your ideal pricing and packaging faster.,3
['Parthi Duraisamy',27968,Alaan,W23,Active,"['Fintech', 'Payments', 'B2B', 'Enterprise Software']","Dubai, United Arab Emirates",https://www.alaanpay.com/,https://www.linkedin.com/company/alaanpay,Corporate cards & spend platform for businesses in the Middle East,2
'Karun Kurien'],27968,Alaan,W23,Active,"['Fintech', 'Payments', 'B2B', 'Enterprise Software']","Dubai, United Arab Emirates",https://www.alaanpay.com/,https://www.linkedin.com/company/alaanpay,Corporate cards & spend platform for businesses in the Middle East,2
['Sourabh Agrawal',27966,UpTrain AI,W23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'Open Source']",San Francisco,https://uptrain.ai/,https://www.linkedin.com/company/uptrain-ai,Open source Datadog for Machine Learning,2
'Shikha Mohanty'],27966,UpTrain AI,W23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'Open Source']",San Francisco,https://uptrain.ai/,https://www.linkedin.com/company/uptrain-ai,Open source Datadog for Machine Learning,2
['Jan Schnyder',27964,Waveline,W23,Active,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Enterprise', 'Automation']","Zürich, Switzerland",https://waveline.ai/,https://www.linkedin.com/company/waveline-ai,AI Document Processing API,4
'Nicolas Muntwyler',27964,Waveline,W23,Active,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Enterprise', 'Automation']","Zürich, Switzerland",https://waveline.ai/,https://www.linkedin.com/company/waveline-ai,AI Document Processing API,4
'Kyrill Hux',27964,Waveline,W23,Active,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Enterprise', 'Automation']","Zürich, Switzerland",https://waveline.ai/,https://www.linkedin.com/company/waveline-ai,AI Document Processing API,4
'Stan Wohlwend'],27964,Waveline,W23,Active,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Enterprise', 'Automation']","Zürich, Switzerland",https://waveline.ai/,https://www.linkedin.com/company/waveline-ai,AI Document Processing API,4
['Ari Recht',27965,keyval,W23,Active,[],,https://keyval.dev,https://www.linkedin.com/company/keyval/,Open-source codeless monitoring pipeline,2
'Eden Federman'],27965,keyval,W23,Active,[],,https://keyval.dev,https://www.linkedin.com/company/keyval/,Open-source codeless monitoring pipeline,2
['Manny Griffiths',27961,Hona (formerly Milestones),W23,Active,"['SaaS', 'B2B']","American Fork, UT",http://hona.com,https://www.linkedin.com/company/milestonesapp/,The Domino's Pizza Tracker for service businesses and their clients.,3
'Josh Christensen',27961,Hona (formerly Milestones),W23,Active,"['SaaS', 'B2B']","American Fork, UT",http://hona.com,https://www.linkedin.com/company/milestonesapp/,The Domino's Pizza Tracker for service businesses and their clients.,3
'Matt Mcclellan'],27961,Hona (formerly Milestones),W23,Active,"['SaaS', 'B2B']","American Fork, UT",http://hona.com,https://www.linkedin.com/company/milestonesapp/,The Domino's Pizza Tracker for service businesses and their clients.,3
['James Thomas',27960,Radical,W23,Active,"['Hard Tech', 'Drones', 'Airplanes', 'Electric Vehicles', 'Telecommunications']","Seattle, WA",https://www.radicalaero.com/,https://www.linkedin.com/company/radicalaero,Wireless connectivity from the stratosphere,2
'Cyriel Notteboom'],27960,Radical,W23,Active,"['Hard Tech', 'Drones', 'Airplanes', 'Electric Vehicles', 'Telecommunications']","Seattle, WA",https://www.radicalaero.com/,https://www.linkedin.com/company/radicalaero,Wireless connectivity from the stratosphere,2
['Devin Abbott',27958,Noya Software,W23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Design Tools', 'Open Source']",San Francisco,https://noya.io,https://www.linkedin.com/company/noya-software,Product design tool that lets everyone design like a designer,2
'David Chen'],27958,Noya Software,W23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Design Tools', 'Open Source']",San Francisco,https://noya.io,https://www.linkedin.com/company/noya-software,Product design tool that lets everyone design like a designer,2
